Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2021-06-08 00:00:00-04:00,126.5999984741211,128.4600067138672,126.20999908447266,126.73999786376953,123.65386962890625,74403800,0.0,0.0
2021-06-09 00:00:00-04:00,127.20999908447266,127.75,126.5199966430664,127.12999725341797,124.03437805175781,56877900,0.0,0.0
2021-06-10 00:00:00-04:00,127.0199966430664,128.19000244140625,125.94000244140625,126.11000061035156,123.03919982910156,71186400,0.0,0.0
2021-06-11 00:00:00-04:00,126.52999877929688,127.44000244140625,126.0999984741211,127.3499984741211,124.24903869628906,53522400,0.0,0.0
2021-06-14 00:00:00-04:00,127.81999969482422,130.5399932861328,127.06999969482422,130.47999572753906,127.30280303955078,96906500,0.0,0.0
2021-06-15 00:00:00-04:00,129.94000244140625,130.60000610351562,129.38999938964844,129.63999938964844,126.48326873779297,62746300,0.0,0.0
2021-06-16 00:00:00-04:00,130.3699951171875,130.88999938964844,128.4600067138672,130.14999389648438,126.98082733154297,91815000,0.0,0.0
2021-06-17 00:00:00-04:00,129.8000030517578,132.5500030517578,129.64999389648438,131.7899932861328,128.5808868408203,96721700,0.0,0.0
2021-06-18 00:00:00-04:00,130.7100067138672,131.50999450683594,130.24000549316406,130.4600067138672,127.28330993652344,108953300,0.0,0.0
2021-06-21 00:00:00-04:00,130.3000030517578,132.41000366210938,129.2100067138672,132.3000030517578,129.07850646972656,79663300,0.0,0.0
2021-06-22 00:00:00-04:00,132.1300048828125,134.0800018310547,131.6199951171875,133.97999572753906,130.7176055908203,74783600,0.0,0.0
2021-06-23 00:00:00-04:00,133.77000427246094,134.32000732421875,133.22999572753906,133.6999969482422,130.44439697265625,60214200,0.0,0.0
2021-06-24 00:00:00-04:00,134.4499969482422,134.63999938964844,132.92999267578125,133.41000366210938,130.16146850585938,68711000,0.0,0.0
2021-06-25 00:00:00-04:00,133.4600067138672,133.88999938964844,132.80999755859375,133.11000061035156,129.86875915527344,70783700,0.0,0.0
2021-06-28 00:00:00-04:00,133.41000366210938,135.25,133.35000610351562,134.77999877929688,131.49810791015625,62111300,0.0,0.0
2021-06-29 00:00:00-04:00,134.8000030517578,136.49000549316406,134.35000610351562,136.3300018310547,133.01031494140625,64556100,0.0,0.0
2021-06-30 00:00:00-04:00,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,133.62503051757812,63261400,0.0,0.0
2021-07-01 00:00:00-04:00,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,133.927490234375,52485800,0.0,0.0
2021-07-02 00:00:00-04:00,137.89999389648438,140.0,137.75,139.9600067138672,136.55197143554688,78852600,0.0,0.0
2021-07-06 00:00:00-04:00,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,138.5618133544922,108181800,0.0,0.0
2021-07-07 00:00:00-04:00,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,141.0497283935547,104911600,0.0,0.0
2021-07-08 00:00:00-04:00,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,139.75213623046875,105575500,0.0,0.0
2021-07-09 00:00:00-04:00,142.75,145.64999389648438,142.64999389648438,145.11000061035156,141.57655334472656,99890800,0.0,0.0
2021-07-12 00:00:00-04:00,146.2100067138672,146.32000732421875,144.0,144.5,140.9814453125,76299700,0.0,0.0
2021-07-13 00:00:00-04:00,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,142.09365844726562,100827100,0.0,0.0
2021-07-14 00:00:00-04:00,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,145.51817321777344,127050800,0.0,0.0
2021-07-15 00:00:00-04:00,149.24000549316406,150.0,147.08999633789062,148.47999572753906,144.864501953125,106820300,0.0,0.0
2021-07-16 00:00:00-04:00,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,142.82542419433594,93251400,0.0,0.0
2021-07-19 00:00:00-04:00,143.75,144.07000732421875,141.6699981689453,142.4499969482422,138.98130798339844,121434600,0.0,0.0
2021-07-20 00:00:00-04:00,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,142.59121704101562,96350000,0.0,0.0
2021-07-21 00:00:00-04:00,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,141.85952758789062,74993500,0.0,0.0
2021-07-22 00:00:00-04:00,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,143.22543334960938,77338200,0.0,0.0
2021-07-23 00:00:00-04:00,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,144.94253540039062,71447400,0.0,0.0
2021-07-26 00:00:00-04:00,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,145.36207580566406,72434100,0.0,0.0
2021-07-27 00:00:00-04:00,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,143.1961669921875,104818600,0.0,0.0
2021-07-28 00:00:00-04:00,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,141.44973754882812,118931200,0.0,0.0
2021-07-29 00:00:00-04:00,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,142.09365844726562,56699500,0.0,0.0
2021-07-30 00:00:00-04:00,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,142.30831909179688,70440600,0.0,0.0
2021-08-02 00:00:00-04:00,146.36000061035156,146.9499969482422,145.25,145.52000427246094,141.97659301757812,62880000,0.0,0.0
2021-08-03 00:00:00-04:00,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,143.7717742919922,64786600,0.0,0.0
2021-08-04 00:00:00-04:00,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,143.37179565429688,56368300,0.0,0.0
2021-08-05 00:00:00-04:00,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,143.4790802001953,46397700,0.0,0.0
2021-08-06 00:00:00-04:00,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,142.79510498046875,54126800,0.22,0.0
2021-08-09 00:00:00-04:00,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,142.74623107910156,48908700,0.0,0.0
2021-08-10 00:00:00-04:00,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,142.2674560546875,69023100,0.0,0.0
2021-08-11 00:00:00-04:00,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,142.5215301513672,48493500,0.0,0.0
2021-08-12 00:00:00-04:00,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,145.482177734375,72282600,0.0,0.0
2021-08-13 00:00:00-04:00,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,145.68739318847656,59375000,0.0,0.0
2021-08-16 00:00:00-04:00,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,147.6611328125,103296000,0.0,0.0
2021-08-17 00:00:00-04:00,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,146.75242614746094,92229700,0.0,0.0
2021-08-18 00:00:00-04:00,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,143.0100860595703,86326000,0.0,0.0
2021-08-19 00:00:00-04:00,145.02999877929688,148.0,144.5,146.6999969482422,143.34228515625,86960300,0.0,0.0
2021-08-20 00:00:00-04:00,147.44000244140625,148.5,146.77999877929688,148.19000244140625,144.79818725585938,60549600,0.0,0.0
2021-08-23 00:00:00-04:00,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,146.28338623046875,60131800,0.0,0.0
2021-08-24 00:00:00-04:00,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,146.19541931152344,48606400,0.0,0.0
2021-08-25 00:00:00-04:00,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,144.9642791748047,58991300,0.0,0.0
2021-08-26 00:00:00-04:00,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,144.1630401611328,48597200,0.0,0.0
2021-08-27 00:00:00-04:00,147.47999572753906,148.75,146.8300018310547,148.60000610351562,145.19879150390625,55802400,0.0,0.0
2021-08-30 00:00:00-04:00,149.0,153.49000549316406,148.61000061035156,153.1199951171875,149.61532592773438,90956700,0.0,0.0
2021-08-31 00:00:00-04:00,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,148.35488891601562,86453100,0.0,0.0
2021-09-01 00:00:00-04:00,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,149.01930236816406,80313700,0.0,0.0
2021-09-02 00:00:00-04:00,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,150.1332244873047,71115500,0.0,0.0
2021-09-03 00:00:00-04:00,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,150.76832580566406,57808700,0.0,0.0
2021-09-07 00:00:00-04:00,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,153.1036376953125,82278300,0.0,0.0
2021-09-08 00:00:00-04:00,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,151.559814453125,74420200,0.0,0.0
2021-09-09 00:00:00-04:00,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,150.54360961914062,57305700,0.0,0.0
2021-09-10 00:00:00-04:00,155.0,155.47999572753906,148.6999969482422,148.97000122070312,145.56033325195312,140893200,0.0,0.0
2021-09-13 00:00:00-04:00,150.6300048828125,151.4199981689453,148.75,149.5500030517578,146.12704467773438,102404300,0.0,0.0
2021-09-14 00:00:00-04:00,150.35000610351562,151.07000732421875,146.91000366210938,148.1199951171875,144.7297821044922,109296300,0.0,0.0
2021-09-15 00:00:00-04:00,148.55999755859375,149.44000244140625,146.3699951171875,149.02999877929688,145.61895751953125,83281300,0.0,0.0
2021-09-16 00:00:00-04:00,148.44000244140625,148.97000122070312,147.22000122070312,148.7899932861328,145.38446044921875,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,148.82000732421875,148.82000732421875,145.75999450683594,146.05999755859375,142.71697998046875,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,143.8000030517578,144.83999633789062,141.27000427246094,142.94000244140625,139.66835021972656,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,143.92999267578125,144.60000610351562,142.77999877929688,143.42999267578125,140.14712524414062,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,144.4499969482422,146.42999267578125,143.6999969482422,145.85000610351562,142.51174926757812,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,146.64999389648438,147.0800018310547,145.63999938964844,146.8300018310547,143.4692840576172,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,145.66000366210938,147.47000122070312,145.55999755859375,146.9199981689453,143.55728149414062,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,145.47000122070312,145.9600067138672,143.82000732421875,145.3699951171875,142.042724609375,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,143.25,144.75,141.69000244140625,141.91000366210938,138.66192626953125,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,142.47000122070312,144.4499969482422,142.02999877929688,142.8300018310547,139.56088256835938,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,143.66000366210938,144.3800048828125,141.27999877929688,141.5,138.26129150390625,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,141.89999389648438,142.9199981689453,139.11000061035156,142.64999389648438,139.38497924804688,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,141.75999450683594,142.2100067138672,138.27000427246094,139.13999938964844,135.95533752441406,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,139.49000549316406,142.24000549316406,139.36000061035156,141.11000061035156,137.88021850585938,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,139.47000122070312,142.14999389648438,138.3699951171875,142.0,138.74984741210938,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,143.05999755859375,144.22000122070312,142.72000122070312,143.2899932861328,140.01031494140625,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,144.02999877929688,144.17999267578125,142.55999755859375,142.89999389648438,139.62925720214844,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,142.27000427246094,144.80999755859375,141.80999755859375,142.80999755859375,139.54135131835938,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,143.22999572753906,143.25,141.0399932861328,141.50999450683594,138.27110290527344,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,141.24000549316406,141.39999389648438,139.1999969482422,140.91000366210938,137.684814453125,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,142.11000061035156,143.8800048828125,141.50999450683594,143.75999450683594,140.46957397460938,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,143.77000427246094,144.89999389648438,143.50999450683594,144.83999633789062,141.52487182617188,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,143.4499969482422,146.83999633789062,143.16000366210938,146.5500030517578,143.19573974609375,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,147.00999450683594,149.1699981689453,146.5500030517578,148.75999450683594,145.35513305664062,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,148.6999969482422,149.75,148.1199951171875,149.25999450683594,145.8436737060547,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,148.80999755859375,149.63999938964844,147.8699951171875,149.47999572753906,146.0586395263672,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,149.69000244140625,150.17999267578125,148.63999938964844,148.69000244140625,145.2867431640625,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,148.67999267578125,149.3699951171875,147.6199951171875,148.63999938964844,145.23788452148438,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,149.3300018310547,150.83999633789062,149.00999450683594,149.32000732421875,145.90232849121094,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,149.36000061035156,149.72999572753906,148.49000549316406,148.85000610351562,145.4430694580078,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,149.82000732421875,153.1699981689453,149.72000122070312,152.57000732421875,149.07797241210938,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,147.22000122070312,149.94000244140625,146.41000366210938,149.8000030517578,146.371337890625,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,148.99000549316406,149.6999969482422,147.8000030517578,148.9600067138672,145.55059814453125,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,148.66000366210938,151.57000732421875,148.64999389648438,150.02000427246094,146.58631896972656,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,150.38999938964844,151.97000122070312,149.82000732421875,151.49000549316406,148.02268981933594,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,151.5800018310547,152.42999267578125,150.63999938964844,150.9600067138672,147.50479125976562,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,151.88999938964844,152.1999969482422,150.05999755859375,151.27999877929688,148.03323364257812,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,151.41000366210938,151.57000732421875,150.16000366210938,150.44000244140625,147.21124267578125,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,150.1999969482422,151.42999267578125,150.05999755859375,150.80999755859375,147.5733184814453,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,150.02000427246094,150.1300048828125,147.85000610351562,147.9199981689453,144.7452850341797,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,148.9600067138672,149.42999267578125,147.67999267578125,147.8699951171875,144.69639587402344,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,148.42999267578125,150.39999389648438,147.47999572753906,149.99000549316406,146.77088928222656,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,150.3699951171875,151.8800048828125,149.42999267578125,150.0,146.78065490722656,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,149.94000244140625,151.49000549316406,149.33999633789062,151.0,147.75921630859375,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,151.0,155.0,150.99000549316406,153.49000549316406,150.1957550048828,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,153.7100067138672,158.6699981689453,153.0500030517578,157.8699951171875,154.4817352294922,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,157.64999389648438,161.02000427246094,156.52999877929688,160.5500030517578,157.10423278808594,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,161.67999267578125,165.6999969482422,161.0,161.02000427246094,157.56414794921875,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,161.1199951171875,161.8000030517578,159.05999755859375,161.41000366210938,157.94578552246094,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,160.75,162.13999938964844,159.63999938964844,161.94000244140625,158.46441650390625,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,159.57000732421875,160.4499969482422,156.36000061035156,156.80999755859375,153.4445037841797,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,159.3699951171875,161.19000244140625,158.7899932861328,160.24000549316406,156.8009033203125,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,159.99000549316406,165.52000427246094,159.9199981689453,165.3000030517578,161.75228881835938,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,167.47999572753906,170.3000030517578,164.52999877929688,164.77000427246094,161.2336883544922,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,158.74000549316406,164.1999969482422,157.8000030517578,163.75999450683594,160.245361328125,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,164.02000427246094,164.9600067138672,159.72000122070312,161.83999633789062,158.3665771484375,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,164.2899932861328,167.8800048828125,164.27999877929688,165.32000732421875,161.77188110351562,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,169.0800018310547,171.5800018310547,168.33999633789062,171.17999267578125,167.506103515625,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,172.1300048828125,175.9600067138672,170.6999969482422,175.0800018310547,171.32240295410156,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,174.91000366210938,176.75,173.9199981689453,174.55999755859375,170.81356811523438,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,175.2100067138672,179.6300048828125,174.69000244140625,179.4499969482422,175.59861755371094,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,181.1199951171875,182.1300048828125,175.52999877929688,175.74000549316406,171.96824645996094,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,175.25,177.74000549316406,172.2100067138672,174.3300018310547,170.58847045898438,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,175.11000061035156,179.5,172.30999755859375,179.3000030517578,175.45181274414062,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,179.27999877929688,181.13999938964844,170.75,172.25999450683594,168.56289672851562,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,169.92999267578125,173.47000122070312,169.69000244140625,171.13999938964844,167.4669647216797,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,168.27999877929688,170.5800018310547,167.4600067138672,169.75,166.1068115234375,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,171.55999755859375,173.1999969482422,169.1199951171875,172.99000549316406,169.2772674560547,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,173.0399932861328,175.86000061035156,172.14999389648438,175.63999938964844,171.8704071044922,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,175.85000610351562,176.85000610351562,175.27000427246094,176.27999877929688,172.49667358398438,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,177.08999633789062,180.4199981689453,177.07000732421875,180.3300018310547,176.459716796875,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,180.16000366210938,181.3300018310547,178.52999877929688,179.2899932861328,175.4420166015625,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,179.3300018310547,180.6300048828125,178.13999938964844,179.3800048828125,175.53012084960938,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,179.47000122070312,180.57000732421875,178.08999633789062,178.1999969482422,174.3754425048828,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,178.08999633789062,179.22999572753906,177.25999450683594,177.57000732421875,173.7589569091797,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,177.8300018310547,182.8800048828125,177.7100067138672,182.00999450683594,178.1036376953125,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,182.6300048828125,182.94000244140625,179.1199951171875,179.6999969482422,175.84320068359375,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,179.61000061035156,180.1699981689453,174.63999938964844,174.9199981689453,171.1658172607422,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,172.6999969482422,175.3000030517578,171.63999938964844,172.0,168.30850219726562,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,172.88999938964844,174.13999938964844,171.02999877929688,172.1699981689453,168.47486877441406,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,169.0800018310547,172.5,168.1699981689453,172.19000244140625,168.49441528320312,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,172.32000732421875,175.17999267578125,170.82000732421875,175.0800018310547,171.32240295410156,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,176.1199951171875,177.17999267578125,174.82000732421875,175.52999877929688,171.76278686523438,74805200,0.0,0.0
